time,Ml,Ml_unc
1563035217,0.890438,0.189985
1563035261,1.182079,0.218174
1563035361,0.726498,0.114109
1563035506,0.855639,0.111423
1563035677,1.275309,0.266619
1563035700,2.114723,0.292746
1563035728,1.064156,0.193714
1563035751,1.709662,0.270689
1563035815,2.313189,0.357469
1563035930,1.291549,0.253907
1563036048,0.95772,0.137836
1563036109,0.885495,0.374389
1563036119,1.648274,0.350368
1563036162,1.654516,0.244398
1563036199,1.424602,0.335378
1563036263,0.927698,0.197349
1563036277,1.64735,0.256696
1563036321,1.462074,0.180344
1563036373,1.768631,0.260433
1563036410,2.015439,0.384056
1563036517,1.844677,0.471318
1563036531,1.943475,0.308555
1563036647,1.021297,0.279776
1563036715,1.086372,0.486689
1563036754,1.097716,0.250315
1563036824,1.637009,0.351035
1563036926,1.544898,0.381796
1563036947,1.239451,0.283138
1563037039,1.466275,0.449775
1563037065,1.08058,0.263138
1563037101,1.288876,0.299008
1563037125,0.997199,0.25086
1563037157,1.607739,0.175718
1563037192,2.496631,0.250944
1563037256,1.480548,0.160682
1563037294,1.634364,0.124709
1563037342,2.342352,0.491179
1563037368,2.453411,0.161038
1563037429,1.497621,0.299586
1563037460,1.12386,0.227474
1563037472,1.190798,0.24181
1563037521,1.183457,0.296481
1563037563,1.909653,0.220358
1563037594,1.262077,0.203918
1563037620,2.273504,0.285238
1563037667,1.16425,0.310473
1563037777,1.042577,0.241618
1563037895,2.401353,0.401125
1563038077,1.992408,0.254201
1563038120,1.297287,0.276614
1563038131,1.19262,0.277758
1563038156,1.509372,0.313226
1563038203,1.389729,0.323102
1563038302,1.680528,0.406726
1563038335,1.390174,0.337586
1563038346,1.817355,0.27852
1563038383,1.738013,0.203073
1563038482,1.224306,0.262784
1563038562,1.21821,0.228927
1563038611,1.287117,0.281562
1563038623,1.306154,0.276566
1563038642,1.44394,0.272009
1563038776,1.150218,0.098026
1563038822,1.519196,0.211427
1563038851,1.463745,0.247235
1563038909,1.682815,0.168067
1563039223,1.139617,0.221495
1563039265,1.085199,0.275094
1563039283,2.01375,0.315344
1563039323,1.505726,0.444677
1563039380,1.076735,0.282764
1563039459,1.150596,0.342637
1563039505,1.577526,0.29775
1563039559,0.981679,0.277313
1563039601,1.406987,0.167182
1563039676,1.749968,0.279832
1563039707,1.286888,0.316042
1563039742,1.850896,0.426355
1563039771,1.541417,0.330003
1563039821,1.551467,0.360191
1563039861,1.522835,0.188182
1563039905,1.175017,0.282272
1563039917,2.444806,0.232461
1563039941,1.557035,0.348694
1563039987,1.557499,0.326397
1563040001,1.974189,0.287732
1563040036,2.024439,0.239328
1563040083,1.272895,0.265594
1563040105,1.405379,0.314108
1563040148,2.408966,0.184246
1563040204,1.616983,0.245149
1563040216,1.469557,0.235576
1563040246,1.391036,0.2056
1563040449,1.45851,0.349849
1563040471,2.066877,0.169649
1563040516,2.219201,0.14207
1563040569,1.386272,0.331
1563040583,1.478854,0.225678
1563040599,1.288995,0.196236
1563040663,1.576939,0.353063
1563040765,1.736495,0.344785
1563040773,2.600217,0.30137
1563040937,0.96484,0.333797
1563040986,0.955464,0.303421
1563041189,1.358606,0.234569
1563041218,1.950762,0.347461
1563041265,1.398485,0.395573
1563041352,1.044326,0.467497
1563041394,1.472574,0.175309
1563041443,0.992168,0.25431
1563041522,0.643814,0.232165
1563041608,1.127053,0.273597
1563041634,1.178884,0.245059
1563041659,1.056103,0.238254
1563041674,2.690537,0.212835
1563041820,1.092652,0.460942
1563041831,1.836601,0.278362
1563041891,1.819386,0.286259
1563041940,1.408982,0.323556
1563041990,1.688987,0.30982
1563042010,1.822292,0.223669
1563042023,2.553812,0.275975
1563042144,1.640838,0.19382
1563042150,1.126864,0.178067
1563042213,1.509619,0.279577
1563042235,1.698255,0.273779
1563042287,2.71653,0.375635
1563042308,2.958968,0.487951
1563042465,1.130133,0.126501
1563042487,1.947072,0.320994
1563042535,1.438539,0.202948
1563042572,1.003721,0.118266
1563042609,1.980042,0.309949
1563042743,0.878044,0.43492
1563042791,1.65792,0.194092
1563042857,1.30291,0.200247
1563042910,1.914759,0.253087
1563042985,1.154181,0.146098
1563043047,1.350227,0.393179
1563043066,1.601241,0.308161
1563043105,1.229584,0.250745
1563043130,1.234462,0.456724
1563043237,1.861327,0.372844
1563043301,1.0503,0.364439
1563043352,0.878226,0.237815
1563043377,1.286026,0.276005
1563043430,1.309734,0.271528
1563043446,1.72025,0.41731
1563043512,2.145476,0.189163
1563043551,1.866119,0.220259
1563043757,1.57972,0.194549
1563043784,0.802633,0.444255
1563043926,2.54022,0.380577
1563044012,1.057047,0.205798
1563044044,1.464476,0.46403
1563044242,1.334549,0.176313
1563044258,1.277629,0.475396
1563044264,1.80946,0.38448
1563044324,1.110786,0.171914
1563044417,1.110449,0.280306
1563044449,1.255902,0.231424
1563044484,1.933331,0.291103
1563044546,2.034637,0.319131
1563044753,0.881899,0.133168
1563044775,3.406209,0.330087
1563044899,2.192949,0.262445
1563044986,1.456605,0.278986
1563045061,1.271469,0.211059
1563045137,1.424323,0.421863
1563045183,1.240983,0.239187
1563045247,0.957683,0.325001
1563045286,1.158459,0.397632
1563045331,0.611096,0.246717
1563045420,0.895598,0.209394
1563045470,2.324044,0.319559
1563045536,1.180892,0.222267
1563045555,1.252382,0.263653
1563045653,1.465087,0.352354
1563045694,1.261592,0.353818
1563045786,1.576038,0.391711
1563045828,1.240908,0.260282
1563045992,2.131,0.330972
1563046131,0.980638,0.178161
1563046165,1.73631,0.289904
1563046234,1.874696,0.24421
1563046336,1.067768,0.17176
1563046457,1.439685,0.244203
1563046494,1.383373,0.394793
1563046504,1.913284,0.271345
1563046533,2.189287,0.203291
1563046551,1.664103,0.39357
1563046573,1.977784,0.281106
1563046607,1.419692,0.328526
1563046688,1.325193,0.406717
1563046883,1.151678,0.331958
1563046910,1.384227,0.322432
1563046964,1.257047,0.229548
1563046978,1.138709,0.309022
1563046988,1.587224,0.191326
1563047083,0.923338,0.348773
1563047138,1.999627,0.438127
1563047146,2.534839,0.296342
1563047184,1.691423,0.377732
1563047225,1.87123,0.186668
1563047267,1.143262,0.103645
1563047403,1.208176,0.272329
1563047415,1.464965,0.345407
1563047430,1.886516,0.234481
1563047556,1.423819,0.193222
1563047584,1.954176,0.253331
1563047626,1.221558,0.241596
1563047674,1.114828,0.128483
1563047685,2.353303,0.304736
1563047738,1.324791,0.186062
1563047844,1.51321,0.502064
1563047869,1.05549,0.216827
1563047924,1.498047,0.336313
1563047936,1.586342,0.397483
1563047967,1.261213,0.328636
1563047990,1.1089,0.245251
1563048126,1.403804,0.169822
1563048181,2.057023,0.355983
1563048193,2.038049,0.252818
1563048304,1.136505,0.326622
1563048320,1.833165,0.308696
1563048373,2.159245,0.22
1563048567,1.726628,0.231559
1563048641,1.010389,0.259464
1563048722,0.958634,0.137014
1563048761,1.258771,0.242316
1563048814,1.251385,0.287277
1563049027,1.468781,0.287892
1563049097,0.799166,0.333221
1563049113,1.566476,0.217334
1563049140,2.505195,0.348083
1563049169,2.295046,0.398625
1563049232,,
1563049318,1.448035,0.235809
1563049380,1.512286,0.149077
1563049447,1.200547,0.459012
1563049493,0.86263,0.250308
1563049505,1.018921,0.30313
1563049525,2.088799,0.27788
1563049590,1.303423,0.408134
1563049699,0.949614,0.254822
1563049783,1.710565,0.272404
1563049904,1.713612,0.435383
1563050025,0.809387,0.31433
1563050117,1.49545,0.289576
1563050147,1.46254,0.253215
1563050192,2.24377,0.325103
1563050249,1.56974,0.201139
1563050307,2.167938,0.243059
1563050386,1.624116,0.207974
1563050460,2.607605,0.175597
1563050521,2.358915,0.173503
1563050591,1.177474,0.255054
1563050722,1.896929,0.431992
1563050856,0.972299,0.143862
1563051061,0.918559,0.186945
1563051207,1.407132,0.241422
1563051303,0.916269,0.222547
1563051352,1.209251,0.250815
1563051364,2.028886,0.228312
1563051379,2.440445,0.191494
1563051538,1.564178,0.32136
1563051717,1.577384,0.274867
1563051760,1.500403,0.438458
1563051789,1.585255,0.272379
1563051833,1.691341,0.307494
1563051884,1.340155,0.351418
1563051916,1.525714,0.235029
1563051943,1.559135,0.31574
1563051976,1.260955,0.291647
1563052120,2.561195,0.203892
1563052197,1.01435,0.273939
1563052278,1.505789,0.213065
1563052289,2.615867,0.205409
1563052366,1.274496,0.279662
1563052392,1.378583,0.336149
1563052438,1.768476,0.236744
1563052482,1.772751,0.33547
1563052500,1.334239,0.282027
1563052547,1.627281,0.288248
1563052730,2.052263,0.3271
1563052828,1.164639,0.173688
1563052892,2.28891,0.335977
1563052931,1.85438,0.270486
1563052997,1.941983,0.193252
1563053021,1.307429,0.258934
1563053088,1.65235,0.316669
1563053154,1.64801,0.133935
1563053202,0.993484,0.231355
1563053289,1.388752,0.351431
1563053425,1.637006,0.329243
1563053489,1.353184,0.208898
1563053689,1.276786,0.43788
1563053804,1.264282,0.135165
1563053872,0.970699,0.261106
1563053939,1.134626,0.281595
1563054002,1.454093,0.180672
1563054242,1.292502,0.248328
1563054326,1.09619,0.470318
1563054354,1.096155,0.331789
1563054423,1.803596,0.289503
1563054533,1.442219,0.224435
1563054647,2.199379,0.30348
1563054721,1.286483,0.271555
1563054820,0.931561,0.118277
1563054848,2.148567,0.305972
1563054897,1.60203,0.198842
1563054941,0.998733,0.264897
1563054972,1.435835,0.233238
1563055048,1.207162,0.315701
1563055113,1.707626,0.280198
1563055210,1.559937,0.343342
1563055236,2.130694,0.122778
1563055313,1.225755,0.279759
1563055346,2.515621,0.389264
1563055357,2.322346,0.094662
1563055393,1.646202,0.42206
1563055446,1.061677,0.287583
1563055486,1.334008,0.180474
1563055506,3.593843,0.21955
1563055512,3.215385,0.307046
1563055706,1.43564,0.255787
1563055889,1.737097,0.35755
1563055939,2.276956,0.327686
1563056051,0.96518,0.32445
1563056086,1.218012,0.349443
1563056095,1.655481,0.199361
1563056214,1.204819,0.366773
1563056354,1.262918,0.321042
1563056405,1.775312,0.268827
1563056475,1.51309,0.352357
1563056582,1.696104,0.316986
1563056588,1.979771,0.193746
1563056619,1.738727,0.329344
1563056691,1.106522,0.388049
1563056755,1.54762,0.225462
1563056764,1.762497,0.278237
1563056863,1.239536,0.185014
1563056894,2.01607,0.315749
1563056981,2.031534,0.361924
1563057037,0.956461,0.332852
1563057052,1.294063,0.317045
1563057112,1.2395,0.21392
1563057131,1.532135,0.35229
1563057154,1.51619,0.410371
1563057191,0.992129,0.348451
1563057407,0.816406,0.264834
1563057461,1.609685,0.217395
1563057504,1.447264,0.316663
1563057560,1.687627,0.590546
1563057722,1.582154,0.24059
1563057826,1.625985,0.359038
1563057917,1.438128,0.206957
1563058078,1.301322,0.290206
1563058275,2.325856,0.247857
1563058336,1.847197,0.258479
1563058380,1.077364,0.314289
1563058431,1.704329,0.297578
1563058560,2.531682,0.24173
1563058659,1.562747,0.210831
1563058720,3.446503,0.258028
1563058836,2.437033,0.337748
1563058870,1.624567,0.342543
1563059016,3.329851,0.383785
1563059184,1.415883,0.341444
1563059204,1.876623,0.231449
1563059288,1.517494,0.367224
1563059450,1.890192,0.508427
1563059511,2.833603,0.343722
1563059547,2.060485,0.231464
1563059729,1.464095,0.329408
1563059833,1.815175,0.243308
1563059897,1.323809,0.243094
1563059926,1.780382,0.271575
1563060026,1.046708,0.392069
1563060036,1.405957,0.349715
1563060069,2.268412,0.369016
1563060129,1.575741,0.202366
1563060217,1.494771,0.172169
1563060281,1.216118,0.373847
1563060436,1.261846,0.246942
1563060566,0.830394,0.113035
1563060654,1.456226,0.283749
1563060720,1.416896,0.308844
1563060925,1.386539,0.14293
1563061056,1.056671,0.360152
1563061094,1.841642,0.244652
1563061106,2.296298,0.316649
1563061146,1.371893,0.229047
1563061166,1.554507,0.267068
1563061212,1.353963,0.335572
1563061348,1.547755,0.449283
1563061375,1.828059,0.281531
1563061460,1.100567,0.196798
1563061621,2.104029,0.289119
1563061673,1.619033,0.35871
1563061705,2.540797,0.343781
1563061736,1.488541,0.4142
1563061972,1.186622,0.354953
1563061977,1.525181,0.214414
1563062006,2.111383,0.390853
1563062045,1.66291,0.452304
1563062104,1.667438,0.522882
1563062157,1.521907,0.28924
1563062295,1.741184,0.507533
1563062325,1.624225,0.352291
1563062350,1.580461,0.404697
1563062464,0.56751,0.960061
1563062477,1.579819,0.292027
1563062547,1.003552,0.397548
1563062562,1.416201,0.414826
1563062592,2.593859,0.387481
1563062644,1.84331,0.507507
1563062759,0.980444,0.225428
1563062884,0.87628,0.426017
1563062901,0.664775,0.598189
1563062923,1.055836,0.574239
1563062936,1.148565,0.348014
1563063014,1.582642,0.698379
1563063080,0.966234,0.502889
1563063138,0.84215,1.146465
1563063175,1.15077,0.360677
1563063200,1.638866,0.842957
1563063228,1.121642,0.427202
1563063396,1.474794,0.440414
1563063459,0.845825,0.390458
1563063543,1.144313,0.333918
1563063691,1.445117,0.365137
1563063809,1.441552,0.392831
1563063821,1.95879,0.411385
1563063884,1.018448,0.455886
1563063947,1.140149,0.296138
1563064005,0.836759,0.515394
1563064066,2.197992,0.48123
1563064158,1.933597,0.486838
1563064228,1.069823,0.42438
1563064317,0.933964,0.431787
1563064369,0.879848,0.371543
1563064454,0.425656,0.802349
1563064488,1.829209,0.595738
1563064567,1.355465,0.593955
1563064777,0.981796,0.522982
1563064800,0.563335,0.63507
1563064821,1.697662,0.326247
1563064900,1.531354,0.409107
1563064946,1.14353,0.497896
1563064955,1.797202,0.322864
1563064986,2.631461,0.395026
1563065015,1.479463,0.617181
1563065106,0.64612,0.377327
1563065131,1.776325,0.42201
1563065186,1.886367,0.355061
1563065239,2.454468,0.225497
1563065355,0.954282,0.3264
1563065418,2.581322,0.317068
1563065508,1.03971,0.509628
1563065695,1.849199,0.490676
1563065707,1.711118,0.406516
1563065736,1.448737,0.359884
1563065780,1.616126,0.303401
1563065844,2.418313,0.273254
1563065906,1.567043,0.43328
1563065939,1.172808,0.395167
1563065979,1.561643,0.350085
1563066022,0.927706,0.487691
1563066052,2.450282,0.424488
1563066100,1.375417,0.397003
1563066112,1.422481,0.467315
1563066118,1.455975,0.270044
1563066186,1.799284,0.323407
1563066247,2.159918,0.441541
1563066306,1.57315,0.396707
1563066376,0.812608,0.561296
1563066392,1.644515,0.568698
1563066438,1.686342,0.231491
1563066470,0.971601,0.556352
1563066518,1.921615,0.284335
1563066597,0.777638,0.855779
1563066710,1.190914,0.480764
1563066766,1.246368,0.242368
1563066851,0.402153,0.658386
1563066887,1.323834,0.352909
1563066946,0.867819,0.465785
1563067048,1.190457,0.604683
1563067088,1.180873,0.487713
1563067169,0.793883,0.535225
1563067181,0.926501,0.55095
1563067192,1.29774,0.502612
1563067226,2.158482,0.470196
1563067273,0.909344,0.494445
1563067341,0.726733,0.269422
1563067382,1.224158,0.488794
1563067391,1.762653,0.484315
1563067457,1.406997,0.569457
1563067501,1.09814,0.457187
1563067618,1.140143,0.299814
1563067724,1.219614,0.726885
1563067730,0.717058,0.470584
1563067751,1.287444,0.367995
1563067788,2.037715,0.531204
1563067831,2.270638,0.380496
1563067955,0.906088,0.358852
1563067991,0.992165,0.474816
1563068067,0.647767,0.574306
1563068289,0.946267,0.725013
1563068323,1.512879,0.57755
1563068366,1.256738,0.365063
1563068424,1.824336,0.455325
1563068463,1.776358,0.329727
1563068554,1.418864,0.252691
1563068576,0.884997,0.558142
1563068657,0.90619,0.511885
1563068854,0.852043,0.44147
1563068888,1.438374,0.348508
1563068920,1.744023,0.493332
1563068959,1.272375,0.24403
1563069004,1.607853,0.549262
1563069049,0.634788,0.353337
1563069078,0.43003,0.6907
1563069112,0.721727,0.34954
1563069171,1.284229,0.466728
1563069189,1.500711,0.224984
1563069203,1.224133,0.59338
1563069225,1.026882,0.90408
1563069352,1.444939,0.300296
1563069406,1.533089,0.354683
1563069416,0.570181,0.525093
1563069502,0.741338,0.490126
1563069585,1.471166,0.456721
1563069653,0.968244,0.296925
1563069669,1.034077,0.31466
1563069707,1.641818,0.345288
1563069744,1.482259,0.51
1563069822,0.642328,0.793016
1563069839,1.523272,0.493682
1563069885,1.26273,0.385697
1563069932,1.254522,0.44123
1563069989,0.664559,0.544341
1563069997,1.195718,0.362017
1563070028,1.372575,0.498029
1563070047,1.583887,0.416981
1563070111,1.002118,0.301045
1563070125,0.938195,0.45896
1563070143,1.337431,0.525437
1563070208,1.221399,0.399285
1563070237,0.672469,0.784558
1563070277,1.125923,0.691181
1563070287,1.57162,0.438728
1563070311,1.033001,0.47111
1563070342,0.972505,0.353359
1563070399,0.95014,0.56494
1563070410,1.052084,0.552909
1563070444,0.597867,0.825239
1563070456,1.531006,0.470445
1563070533,1.139755,0.503393
1563070563,1.062819,0.182608
1563070573,1.386993,0.412435
1563070582,2.06497,0.269303
1563070606,2.136709,0.583601
1563070631,1.9423,0.34942
1563070658,0.426741,0.945153
1563070786,0.761571,0.487736
1563070825,0.649817,0.543979
1563070887,1.393115,0.314176
1563070939,0.653295,0.605064
1563070994,0.796577,0.385108
1563071002,1.561869,0.394879
1563071060,0.756559,0.454196
1563071163,2.380941,0.380705
1563071216,1.42789,0.3723
1563071281,1.051284,0.660314
1563071297,2.667618,0.244254
1563071421,1.019952,0.607753
1563071467,1.738435,0.432053
1563071523,1.289614,0.372773
1563071542,1.239747,0.495859
1563071561,2.223273,0.3922
